NOMBRE DEL INDICADOR,variable,value,año,mes
Morosidad de Cartera de Consumo,BP BOLIVARIANO,2.26138858,2022,6
Morosidad de Cartera de Vivienda,BP BOLIVARIANO,2.32825238,2022,6
Morosidad de Cartera Productiva,BP BOLIVARIANO,0.20379772,2022,6
Morosidad de Cartera de Microcrédito,BP BOLIVARIANO,0,2022,6
Morosidad de Cartera de Consumo,BP CITIBANK,0,2022,6
Morosidad de Cartera de Vivienda,BP CITIBANK,0,2022,6
Morosidad de Cartera Productiva,BP CITIBANK,6.3e-7,2022,6
Morosidad de Cartera de Microcrédito,BP CITIBANK,0,2022,6
Morosidad de Cartera de Consumo,BP DINERS,3.9738270399999998,2022,6
Morosidad de Cartera de Vivienda,BP DINERS,0,2022,6
Morosidad de Cartera Productiva,BP DINERS,2.16713163,2022,6
Morosidad de Cartera de Microcrédito,BP DINERS,0,2022,6
Morosidad de Cartera de Consumo,BP GENERAL RUMIÑAHUI,2.05268776,2022,6
Morosidad de Cartera de Vivienda,BP GENERAL RUMIÑAHUI,1.33165335,2022,6
Morosidad de Cartera Productiva,BP GENERAL RUMIÑAHUI,0.56305963,2022,6
Morosidad de Cartera de Microcrédito,BP GENERAL RUMIÑAHUI,100,2022,6
Morosidad de Cartera de Consumo,BP INTERNACIONAL,3.4929163,2022,6
Morosidad de Cartera de Vivienda,BP INTERNACIONAL,2.6892129099999997,2022,6
Morosidad de Cartera Productiva,BP INTERNACIONAL,0.13021901,2022,6
Morosidad de Cartera de Microcrédito,BP INTERNACIONAL,8.31751587,2022,6
Morosidad de Cartera de Consumo,BP LOJA,2.71596144,2022,6
Morosidad de Cartera de Vivienda,BP LOJA,2.6369434899999997,2022,6
Morosidad de Cartera Productiva,BP LOJA,2.0092248699999997,2022,6
Morosidad de Cartera de Microcrédito,BP LOJA,3.57593031,2022,6
Morosidad de Cartera de Consumo,BP MACHALA,2.4739831,2022,6
Morosidad de Cartera de Vivienda,BP MACHALA,1.70115664,2022,6
Morosidad de Cartera Productiva,BP MACHALA,0.55486626000000006,2022,6
Morosidad de Cartera de Microcrédito,BP MACHALA,6.2333512,2022,6
Morosidad de Cartera de Consumo,BP SOLIDARIO,3.40604313,2022,6
Morosidad de Cartera de Vivienda,BP SOLIDARIO,52.640923459999996,2022,6
Morosidad de Cartera Productiva,BP SOLIDARIO,0.9983028899999999,2022,6
Morosidad de Cartera de Microcrédito,BP SOLIDARIO,3.1727420399999997,2022,6
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MEDIANOS,3.48418524,2022,6
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MEDIANOS,2.13272129,2022,6
Morosidad de Cartera Productiva,BANCOS PRIVADOS MEDIANOS,0.38769271,2022,6
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MEDIANOS,3.4642803,2022,6
Morosidad de Cartera de Consumo,BP PROCREDIT,1.98005186,2022,6
Morosidad de Cartera de Vivienda,BP PROCREDIT,0.31104512,2022,6
Morosidad de Cartera Productiva,BP PROCREDIT,2.99188922,2022,6
Morosidad de Cartera de Microcrédito,BP PROCREDIT,3.9035152699999998,2022,6
Morosidad de Cartera de Consumo,BP AMAZONAS,5.181435260000001,2022,6
Morosidad de Cartera de Vivienda,BP AMAZONAS,7.823553560000001,2022,6
Morosidad de Cartera Productiva,BP AMAZONAS,0.93529079,2022,6
Morosidad de Cartera de Microcrédito,BP AMAZONAS,54.921205969999995,2022,6
Morosidad de Cartera de Consumo,BP COMERCIAL DE MANABI,9.02826516,2022,6
Morosidad de Cartera de Vivienda,BP COMERCIAL DE MANABI,0,2022,6
Morosidad de Cartera Productiva,BP COMERCIAL DE MANABI,0.8766544500000001,2022,6
Morosidad de Cartera de Microcrédito,BP COMERCIAL DE MANABI,13.16294881,2022,6
Morosidad de Cartera de Consumo,BP LITORAL,7.340543289999999,2022,6
Morosidad de Cartera de Vivienda,BP LITORAL,0.0011674200000000002,2022,6
Morosidad de Cartera Productiva,BP LITORAL,1.60581173,2022,6
Morosidad de Cartera de Microcrédito,BP LITORAL,9.54161194,2022,6
Morosidad de Cartera de Consumo,BP COOPNACIONAL,3.71429942,2022,6
Morosidad de Cartera de Vivienda,BP COOPNACIONAL,0.0029975500000000003,2022,6
Morosidad de Cartera Productiva,BP COOPNACIONAL,0,2022,6
Morosidad de Cartera de Microcrédito,BP COOPNACIONAL,1.8858868599999998,2022,6
Morosidad de Cartera de Consumo,BP CAPITAL,3.82103855,2022,6
Morosidad de Cartera de Vivienda,BP CAPITAL,100,2022,6
Morosidad de Cartera Productiva,BP CAPITAL,0.00505804,2022,6
Morosidad de Cartera de Microcrédito,BP CAPITAL,3.0486661500000003,2022,6
Morosidad de Cartera de Consumo,BP FINCA S.A.,14.46533032,2022,6
Morosidad de Cartera de Vivienda,BP FINCA S.A.,0,2022,6
Morosidad de Cartera Productiva,BP FINCA S.A.,0,2022,6
Morosidad de Cartera de Microcrédito,BP FINCA S.A.,12.95883307,2022,6
Morosidad de Cartera de Consumo,BP DELBANK,4.54720765,2022,6
Morosidad de Cartera de Vivienda,BP DELBANK,8.09064595,2022,6
Morosidad de Cartera Productiva,BP DELBANK,2.08845406,2022,6
Morosidad de Cartera de Microcrédito,BP DELBANK,10.23747184,2022,6
Morosidad de Cartera de Consumo,BP D-MIRO S.A.,0,2022,6
Morosidad de Cartera de Vivienda,BP D-MIRO S.A.,0,2022,6
Morosidad de Cartera Productiva,BP D-MIRO S.A.,0,2022,6
Morosidad de Cartera de Microcrédito,BP D-MIRO S.A.,9.79923135,2022,6
Morosidad de Cartera de Consumo,BP CODESARROLLO,3.22535916,2022,6
Morosidad de Cartera de Vivienda,BP CODESARROLLO,2.84121603,2022,6
Morosidad de Cartera Productiva,BP CODESARROLLO,0.88501801,2022,6
Morosidad de Cartera de Microcrédito,BP CODESARROLLO,9.46246911,2022,6
Morosidad de Cartera de Consumo,BP VISIONFUND ECUADOR S.A.,0.27711978,2022,6
Morosidad de Cartera de Vivienda,BP VISIONFUND ECUADOR S.A.,0,2022,6
Morosidad de Cartera Productiva,BP VISIONFUND ECUADOR S.A.,0,2022,6
Morosidad de Cartera de Microcrédito,BP VISIONFUND ECUADOR S.A.,4.97534499,2022,6
Morosidad de Cartera de Consumo,BANCOS PRIVADOS PEQUEÑOS,4.97545549,2022,6
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS PEQUEÑOS,1.49240595,2022,6
Morosidad de Cartera Productiva,BANCOS PRIVADOS PEQUEÑOS,2.1479510100000003,2022,6
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS PEQUEÑOS,7.82410101,2022,6
Morosidad de Cartera de Consumo,TOTAL BANCOS PRIVADOS,2.8966872599999998,2022,6
Morosidad de Cartera de Vivienda,TOTAL BANCOS PRIVADOS,3.6418999700000003,2022,6
Morosidad de Cartera Productiva,TOTAL BANCOS PRIVADOS,0.96127643,2022,6
Morosidad de Cartera de Microcrédito,TOTAL BANCOS PRIVADOS,4.41431813,2022,6
Morosidad de Cartera de Consumo,BANCOS PRIVADOS COMERCIALES,3.4929163,2022,6
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS COMERCIALES,2.6892129099999997,2022,6
Morosidad de Cartera Productiva,BANCOS PRIVADOS COMERCIALES,0.11534172,2022,6
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS COMERCIALES,8.31751587,2022,6
Morosidad de Cartera de Consumo,BANCOS PRIVADOS CONSUMO,3.57364145,2022,6
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS CONSUMO,1.32799569,2022,6
Morosidad de Cartera Productiva,BANCOS PRIVADOS CONSUMO,1.5714564100000001,2022,6
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS CONSUMO,9.54256487,2022,6
Morosidad de Cartera de Consumo,BANCOS PRIVADOS VIVIENDA,0,2022,6
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS VIVIENDA,0,2022,6
Morosidad de Cartera Productiva,BANCOS PRIVADOS VIVIENDA,0,2022,6
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS VIVIENDA,0,2022,6
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MICROCRÉDITO,14.36545746,2022,6
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MICROCRÉDITO,0,2022,6
Morosidad de Cartera Productiva,BANCOS PRIVADOS MICROCRÉDITO,0,2022,6
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MICROCRÉDITO,8.56841552,2022,6
Morosidad de Cartera de Consumo,BANCA MÚLTIPLE,2.71419437,2022,6
Morosidad de Cartera de Vivienda,BANCA MÚLTIPLE,3.82387234,2022,6
Morosidad de Cartera Productiva,BANCA MÚLTIPLE,1.11849245,2022,6
Morosidad de Cartera de Microcrédito,BANCA MÚLTIPLE,4.03294641,2022,6
Morosidad de Cartera de Consumo,BP GUAYAQUIL,1.5927407,2022,7
Morosidad de Cartera de Vivienda,BP GUAYAQUIL,1.34010083,2022,7
Morosidad de Cartera Productiva,BP GUAYAQUIL,0.90419988,2022,7
Morosidad de Cartera de Microcrédito,BP GUAYAQUIL,3.34102914,2022,7
Morosidad de Cartera de Consumo,BP PACIFICO,3.55991944,2022,7
Morosidad de Cartera de Vivienda,BP PACIFICO,5.699809849999999,2022,7
Morosidad de Cartera Productiva,BP PACIFICO,1.81654212,2022,7
Morosidad de Cartera de Microcrédito,BP PACIFICO,24.47839185,2022,7
Morosidad de Cartera de Consumo,BP PICHINCHA,2.3984521500000002,2022,7
Morosidad de Cartera de Vivienda,BP PICHINCHA,4.10268193,2022,7
Morosidad de Cartera Productiva,BP PICHINCHA,1.74863768,2022,7
Morosidad de Cartera de Microcrédito,BP PICHINCHA,3.9960956999999997,2022,7
Morosidad de Cartera de Consumo,BP PRODUBANCO,3.30876843,2022,7
Morosidad de Cartera de Vivienda,BP PRODUBANCO,2.742235,2022,7
Morosidad de Cartera Productiva,BP PRODUBANCO,0.56999318,2022,7
Morosidad de Cartera de Microcrédito,BP PRODUBANCO,3.7007186900000004,2022,7
Morosidad de Cartera de Consumo,BANCOS PRIVADOS GRANDES,2.66670688,2022,7
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS GRANDES,3.9275729600000004,2022,7
Morosidad de Cartera Productiva,BANCOS PRIVADOS GRANDES,1.24581015,2022,7
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS GRANDES,3.9570624800000003,2022,7
Morosidad de Cartera de Consumo,BP AUSTRO,5.66888536,2022,7
Morosidad de Cartera de Vivienda,BP AUSTRO,2.02696791,2022,7
Morosidad de Cartera Productiva,BP AUSTRO,1.76345942,2022,7
Morosidad de Cartera de Microcrédito,BP AUSTRO,15.52478434,2022,7
Morosidad de Cartera de Consumo,BP BOLIVARIANO,2.3446541599999997,2022,7
Morosidad de Cartera de Vivienda,BP BOLIVARIANO,2.5372248699999997,2022,7
Morosidad de Cartera Productiva,BP BOLIVARIANO,0.2432525,2022,7
Morosidad de Cartera de Microcrédito,BP BOLIVARIANO,0,2022,7
Morosidad de Cartera de Consumo,BP CITIBANK,0,2022,7
Morosidad de Cartera de Vivienda,BP CITIBANK,0,2022,7
Morosidad de Cartera Productiva,BP CITIBANK,5.699999999999999e-7,2022,7
Morosidad de Cartera de Microcrédito,BP CITIBANK,0,2022,7
Morosidad de Cartera de Consumo,BP DINERS,3.86245592,2022,7
Morosidad de Cartera de Vivienda,BP DINERS,0,2022,7
Morosidad de Cartera Productiva,BP DINERS,2.18965809,2022,7
Morosidad de Cartera de Microcrédito,BP DINERS,0,2022,7
Morosidad de Cartera de Consumo,BP GENERAL RUMIÑAHUI,2.29402809,2022,7
Morosidad de Cartera de Vivienda,BP GENERAL RUMIÑAHUI,2.65515939,2022,7
Morosidad de Cartera Productiva,BP GENERAL RUMIÑAHUI,1.33625681,2022,7
Morosidad de Cartera de Microcrédito,BP GENERAL RUMIÑAHUI,100,2022,7
Morosidad de Cartera de Consumo,BP INTERNACIONAL,3.87952446,2022,7
Morosidad de Cartera de Vivienda,BP INTERNACIONAL,2.6067931,2022,7
Morosidad de Cartera Productiva,BP INTERNACIONAL,0.14322045,2022,7
Morosidad de Cartera de Microcrédito,BP INTERNACIONAL,10.21010518,2022,7
Morosidad de Cartera de Consumo,BP LOJA,2.7384058,2022,7
Morosidad de Cartera de Vivienda,BP LOJA,2.8003653600000002,2022,7
Morosidad de Cartera Productiva,BP LOJA,2.12691695,2022,7
Morosidad de Cartera de Microcrédito,BP LOJA,2.93177527,2022,7
Morosidad de Cartera de Consumo,BP MACHALA,2.46189524,2022,7
Morosidad de Cartera de Vivienda,BP MACHALA,2.23406172,2022,7
Morosidad de Cartera Productiva,BP MACHALA,0.54751843,2022,7
Morosidad de Cartera de Microcrédito,BP MACHALA,5.64957799,2022,7
Morosidad de Cartera de Consumo,BP SOLIDARIO,3.2339953900000005,2022,7
Morosidad de Cartera de Vivienda,BP SOLIDARIO,53.61330459,2022,7
Morosidad de Cartera Productiva,BP SOLIDARIO,0.10857431,2022,7
Morosidad de Cartera de Microcrédito,BP SOLIDARIO,3.36789886,2022,7
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MEDIANOS,3.5391775,2022,7
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MEDIANOS,2.52130767,2022,7
Morosidad de Cartera Productiva,BANCOS PRIVADOS MEDIANOS,0.5006398,2022,7
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MEDIANOS,3.55689032,2022,7
Morosidad de Cartera de Consumo,BP PROCREDIT,2.06498899,2022,7
Morosidad de Cartera de Vivienda,BP PROCREDIT,0.30730305,2022,7
Morosidad de Cartera Productiva,BP PROCREDIT,2.04721005,2022,7
Morosidad de Cartera de Microcrédito,BP PROCREDIT,3.72531293,2022,7
Morosidad de Cartera de Consumo,BP AMAZONAS,5.096606,2022,7
Morosidad de Cartera de Vivienda,BP AMAZONAS,6.73204267,2022,7
Morosidad de Cartera Productiva,BP AMAZONAS,0.7856108900000001,2022,7
Morosidad de Cartera de Microcrédito,BP AMAZONAS,50.94500369,2022,7
Morosidad de Cartera de Consumo,BP COMERCIAL DE MANABI,7.264573019999999,2022,7
Morosidad de Cartera de Vivienda,BP COMERCIAL DE MANABI,0,2022,7
Morosidad de Cartera Productiva,BP COMERCIAL DE MANABI,3.92405902,2022,7
Morosidad de Cartera de Microcrédito,BP COMERCIAL DE MANABI,13.50889494,2022,7
Morosidad de Cartera de Consumo,BP LITORAL,8.15888253,2022,7
Morosidad de Cartera de Vivienda,BP LITORAL,4.87049892,2022,7
Morosidad de Cartera Productiva,BP LITORAL,1.87873844,2022,7
Morosidad de Cartera de Microcrédito,BP LITORAL,8.61971146,2022,7
Morosidad de Cartera de Consumo,BP COOPNACIONAL,0.18733662999999998,2022,7
Morosidad de Cartera de Vivienda,BP COOPNACIONAL,0.00305123,2022,7
Morosidad de Cartera Productiva,BP COOPNACIONAL,0,2022,7
Morosidad de Cartera de Microcrédito,BP COOPNACIONAL,0.40130717,2022,7
Morosidad de Cartera de Consumo,BP CAPITAL,3.70164297,2022,7
Morosidad de Cartera de Vivienda,BP CAPITAL,100,2022,7
Morosidad de Cartera Productiva,BP CAPITAL,4.1616909799999995,2022,7
Morosidad de Cartera de Microcrédito,BP CAPITAL,3.1792646200000005,2022,7
Morosidad de Cartera de Consumo,BP FINCA S.A.,13.20482063,2022,7
Morosidad de Cartera de Vivienda,BP FINCA S.A.,0,2022,7
Morosidad de Cartera Productiva,BP FINCA S.A.,0,2022,7
Morosidad de Cartera de Microcrédito,BP FINCA S.A.,13.22174743,2022,7
Morosidad de Cartera de Consumo,BP DELBANK,4.24145935,2022,7
Morosidad de Cartera de Vivienda,BP DELBANK,3.1485760799999998,2022,7
Morosidad de Cartera Productiva,BP DELBANK,1.56843108,2022,7
Morosidad de Cartera de Microcrédito,BP DELBANK,7.67701824,2022,7
Morosidad de Cartera de Consumo,BP D-MIRO S.A.,0,2022,7
Morosidad de Cartera de Vivienda,BP D-MIRO S.A.,0,2022,7
Morosidad de Cartera Productiva,BP D-MIRO S.A.,0,2022,7
Morosidad de Cartera de Microcrédito,BP D-MIRO S.A.,10.45982381,2022,7
Morosidad de Cartera de Consumo,BP CODESARROLLO,3.44963983,2022,7
Morosidad de Cartera de Vivienda,BP CODESARROLLO,2.33171494,2022,7
Morosidad de Cartera Productiva,BP CODESARROLLO,0.85801193,2022,7
Morosidad de Cartera de Microcrédito,BP CODESARROLLO,9.8077196699999991,2022,7
Morosidad de Cartera de Consumo,BP VISIONFUND ECUADOR S.A.,0.26553372,2022,7
Morosidad de Cartera de Vivienda,BP VISIONFUND ECUADOR S.A.,0,2022,7
Morosidad de Cartera Productiva,BP VISIONFUND ECUADOR S.A.,0,2022,7
Morosidad de Cartera de Microcrédito,BP VISIONFUND ECUADOR S.A.,5.045180090000001,2022,7
Morosidad de Cartera de Consumo,BANCOS PRIVADOS PEQUEÑOS,4.94850307,2022,7
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS PEQUEÑOS,1.20554677,2022,7
Morosidad de Cartera Productiva,BANCOS PRIVADOS PEQUEÑOS,1.62234547,2022,7
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS PEQUEÑOS,8.0009044,2022,7
Morosidad de Cartera de Consumo,TOTAL BANCOS PRIVADOS,3.01112795,2022,7
Morosidad de Cartera de Vivienda,TOTAL BANCOS PRIVADOS,3.58866265,2022,7
Morosidad de Cartera Productiva,TOTAL BANCOS PRIVADOS,0.9787705299999999,2022,7
Morosidad de Cartera de Microcrédito,TOTAL BANCOS PRIVADOS,4.47770275,2022,7
Morosidad de Cartera de Consumo,BANCOS PRIVADOS COMERCIALES,3.87952446,2022,7
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS COMERCIALES,2.6067931,2022,7
Morosidad de Cartera Productiva,BANCOS PRIVADOS COMERCIALES,0.12529005000000001,2022,7
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS COMERCIALES,10.21010518,2022,7
Morosidad de Cartera de Consumo,BANCOS PRIVADOS CONSUMO,3.54707274,2022,7
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS CONSUMO,2.6517085,2022,7
Morosidad de Cartera Productiva,BANCOS PRIVADOS CONSUMO,1.87372672,2022,7
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS CONSUMO,8.62065016,2022,7
Morosidad de Cartera de Consumo,BANCOS PRIVADOS VIVIENDA,0,2022,7
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS VIVIENDA,0,2022,7
Morosidad de Cartera Productiva,BANCOS PRIVADOS VIVIENDA,0,2022,7
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS VIVIENDA,0,2022,7
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MICROCRÉDITO,13.113510419999999,2022,7
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MICROCRÉDITO,0,2022,7
Morosidad de Cartera Productiva,BANCOS PRIVADOS MICROCRÉDITO,0,2022,7
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MICROCRÉDITO,8.855872419999999,2022,7
Morosidad de Cartera de Consumo,BANCA MÚLTIPLE,2.8512519800000002,2022,7
Morosidad de Cartera de Vivienda,BANCA MÚLTIPLE,3.69845426,2022,7
Morosidad de Cartera Productiva,BANCA MÚLTIPLE,1.13237794,2022,7
Morosidad de Cartera de Microcrédito,BANCA MÚLTIPLE,4.0737207699999995,2022,7
Morosidad de Cartera de Consumo,BP GUAYAQUIL,1.57638554,2022,8
Morosidad de Cartera de Vivienda,BP GUAYAQUIL,1.28352383,2022,8
Morosidad de Cartera Productiva,BP GUAYAQUIL,0.97225918,2022,8
Morosidad de Cartera de Microcrédito,BP GUAYAQUIL,3.1418621200000003,2022,8
Morosidad de Cartera de Consumo,BP PACIFICO,3.80178905,2022,8
Morosidad de Cartera de Vivienda,BP PACIFICO,5.79398573,2022,8
Morosidad de Cartera Productiva,BP PACIFICO,2.0553212899999997,2022,8
Morosidad de Cartera de Microcrédito,BP PACIFICO,24.49575021,2022,8
Morosidad de Cartera de Consumo,BP PICHINCHA,2.4474845,2022,8
Morosidad de Cartera de Vivienda,BP PICHINCHA,4.17539453,2022,8
Morosidad de Cartera Productiva,BP PICHINCHA,1.51592007,2022,8
Morosidad de Cartera de Microcrédito,BP PICHINCHA,4.38344357,2022,8
Morosidad de Cartera de Consumo,BP PRODUBANCO,3.4655628199999997,2022,8
Morosidad de Cartera de Vivienda,BP PRODUBANCO,3.04738373,2022,8
Morosidad de Cartera Productiva,BP PRODUBANCO,0.59026695,2022,8
Morosidad de Cartera de Microcrédito,BP PRODUBANCO,4.07283193,2022,8
Morosidad de Cartera de Consumo,BANCOS PRIVADOS GRANDES,2.7509331599999998,2022,8
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS GRANDES,4.02810451,2022,8
Morosidad de Cartera Productiva,BANCOS PRIVADOS GRANDES,1.22042018,2022,8
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS GRANDES,4.25276974,2022,8
Morosidad de Cartera de Consumo,BP AUSTRO,6.29325298,2022,8
Morosidad de Cartera de Vivienda,BP AUSTRO,1.8114939900000002,2022,8
Morosidad de Cartera Productiva,BP AUSTRO,1.19526045,2022,8
Morosidad de Cartera de Microcrédito,BP AUSTRO,15.46821023,2022,8
Morosidad de Cartera de Consumo,BP BOLIVARIANO,2.42920228,2022,8
Morosidad de Cartera de Vivienda,BP BOLIVARIANO,2.3652508400000003,2022,8
Morosidad de Cartera Productiva,BP BOLIVARIANO,0.24002530000000002,2022,8
Morosidad de Cartera de Microcrédito,BP BOLIVARIANO,0,2022,8
Morosidad de Cartera de Consumo,BP CITIBANK,0,2022,8
Morosidad de Cartera de Vivienda,BP CITIBANK,0,2022,8
Morosidad de Cartera Productiva,BP CITIBANK,5.8e-7,2022,8
Morosidad de Cartera de Microcrédito,BP CITIBANK,0,2022,8
Morosidad de Cartera de Consumo,BP DINERS,3.83081445,2022,8
Morosidad de Cartera de Vivienda,BP DINERS,0,2022,8
Morosidad de Cartera Productiva,BP DINERS,2.32988113,2022,8
Morosidad de Cartera de Microcrédito,BP DINERS,0,2022,8
Morosidad de Cartera de Consumo,BP GENERAL RUMIÑAHUI,2.5500013,2022,8
Morosidad de Cartera de Vivienda,BP GENERAL RUMIÑAHUI,2.40469417,2022,8
Morosidad de Cartera Productiva,BP GENERAL RUMIÑAHUI,1.19438794,2022,8
Morosidad de Cartera de Microcrédito,BP GENERAL RUMIÑAHUI,100,2022,8
Morosidad de Cartera de Consumo,BP INTERNACIONAL,4.1943003999999995,2022,8
Morosidad de Cartera de Vivienda,BP INTERNACIONAL,3.15807287,2022,8
Morosidad de Cartera Productiva,BP INTERNACIONAL,0.14593609,2022,8
Morosidad de Cartera de Microcrédito,BP INTERNACIONAL,6.06231348,2022,8
Morosidad de Cartera de Consumo,BP LOJA,2.52213976,2022,8
Morosidad de Cartera de Vivienda,BP LOJA,2.19303557,2022,8
Morosidad de Cartera Productiva,BP LOJA,1.8642173899999999,2022,8
Morosidad de Cartera de Microcrédito,BP LOJA,2.8496313,2022,8
Morosidad de Cartera de Consumo,BP MACHALA,2.57605734,2022,8
Morosidad de Cartera de Vivienda,BP MACHALA,1.77538554,2022,8
Morosidad de Cartera Productiva,BP MACHALA,0.43510692,2022,8
Morosidad de Cartera de Microcrédito,BP MACHALA,5.10994164,2022,8
Morosidad de Cartera de Consumo,BP SOLIDARIO,3.3841389299999998,2022,8
Morosidad de Cartera de Vivienda,BP SOLIDARIO,54.027551409999994,2022,8
Morosidad de Cartera Productiva,BP SOLIDARIO,0.06348193,2022,8
Morosidad de Cartera de Microcrédito,BP SOLIDARIO,3.3509745700000004,2022,8
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MEDIANOS,3.6729093999999995,2022,8
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MEDIANOS,2.46107772,2022,8
Morosidad de Cartera Productiva,BANCOS PRIVADOS MEDIANOS,0.41833444,2022,8
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MEDIANOS,3.50748492,2022,8
Morosidad de Cartera de Consumo,BP PROCREDIT,1.6852124400000001,2022,8
Morosidad de Cartera de Vivienda,BP PROCREDIT,0.8393237499999999,2022,8
Morosidad de Cartera Productiva,BP PROCREDIT,1.93285061,2022,8
Morosidad de Cartera de Microcrédito,BP PROCREDIT,4.252852750000001,2022,8
Morosidad de Cartera de Consumo,BP AMAZONAS,5.20426038,2022,8
Morosidad de Cartera de Vivienda,BP AMAZONAS,5.7956311199999995,2022,8
Morosidad de Cartera Productiva,BP AMAZONAS,0.8733937199999999,2022,8
Morosidad de Cartera de Microcrédito,BP AMAZONAS,48.19162099,2022,8
Morosidad de Cartera de Consumo,BP COMERCIAL DE MANABI,11.67632748,2022,8
Morosidad de Cartera de Vivienda,BP COMERCIAL DE MANABI,0,2022,8
Morosidad de Cartera Productiva,BP COMERCIAL DE MANABI,5.4162704999999995,2022,8
Morosidad de Cartera de Microcrédito,BP COMERCIAL DE MANABI,13.72423643,2022,8
Morosidad de Cartera de Consumo,BP LITORAL,7.94440051,2022,8
Morosidad de Cartera de Vivienda,BP LITORAL,4.94425608,2022,8
Morosidad de Cartera Productiva,BP LITORAL,1.98500084,2022,8
Morosidad de Cartera de Microcrédito,BP LITORAL,11.0974465,2022,8
Morosidad de Cartera de Consumo,BP COOPNACIONAL,0.18883439000000002,2022,8
Morosidad de Cartera de Vivienda,BP COOPNACIONAL,0.00315243,2022,8
Morosidad de Cartera Productiva,BP COOPNACIONAL,0,2022,8
Morosidad de Cartera de Microcrédito,BP COOPNACIONAL,0.5060387000000001,2022,8
Morosidad de Cartera de Consumo,BP CAPITAL,4.6687201400000005,2022,8
Morosidad de Cartera de Vivienda,BP CAPITAL,100,2022,8
Morosidad de Cartera Productiva,BP CAPITAL,3.6128556200000004,2022,8
Morosidad de Cartera de Microcrédito,BP CAPITAL,2.61176641,2022,8
Morosidad de Cartera de Consumo,BP FINCA S.A.,12.731366,2022,8
Morosidad de Cartera de Vivienda,BP FINCA S.A.,0,2022,8
Morosidad de Cartera Productiva,BP FINCA S.A.,0,2022,8
Morosidad de Cartera de Microcrédito,BP FINCA S.A.,12.75108955,2022,8
Morosidad de Cartera de Consumo,BP DELBANK,4.62926272,2022,8
Morosidad de Cartera de Vivienda,BP DELBANK,11.90192628,2022,8
Morosidad de Cartera Productiva,BP DELBANK,1.6361280999999999,2022,8
Morosidad de Cartera de Microcrédito,BP DELBANK,9.442708569999999,2022,8
Morosidad de Cartera de Consumo,BP D-MIRO S.A.,0,2022,8
Morosidad de Cartera de Vivienda,BP D-MIRO S.A.,0,2022,8
Morosidad de Cartera Productiva,BP D-MIRO S.A.,0,2022,8
Morosidad de Cartera de Microcrédito,BP D-MIRO S.A.,11.13801876,2022,8
Morosidad de Cartera de Consumo,BP CODESARROLLO,3.45447619,2022,8
Morosidad de Cartera de Vivienda,BP CODESARROLLO,2.1975391,2022,8
Morosidad de Cartera Productiva,BP CODESARROLLO,0.8222809,2022,8
Morosidad de Cartera de Microcrédito,BP CODESARROLLO,9.980440040000001,2022,8
Morosidad de Cartera de Consumo,BP VISIONFUND ECUADOR S.A.,0.27696533,2022,8
Morosidad de Cartera de Vivienda,BP VISIONFUND ECUADOR S.A.,0,2022,8
Morosidad de Cartera Productiva,BP VISIONFUND ECUADOR S.A.,0,2022,8
Morosidad de Cartera de Microcrédito,BP VISIONFUND ECUADOR S.A.,5.09053153,2022,8
Morosidad de Cartera de Consumo,BANCOS PRIVADOS PEQUEÑOS,5.22838397,2022,8
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS PEQUEÑOS,1.77027613,2022,8
